Player_ID,Player_Name,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,FirstTouch,FreeKickTaking,Heading,LongShots,LongThrows,Marking,PassingSkill,PenaltyTaking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,WorkRate,Acceleration,Agility,Balance,JumpingReach,NaturalFitness,Pace,Stamina,Strength,Stability,Height,LeftFoot,RightFoot,PlayerValue,Salary,RentalClub,BirthDate
6805,Cade Cowell,18,108,140,36,338,8,9,12,10,10,8,7,9,9,5,9,7,6,11,5,8,8,9,8,9,8,12,13,4,9,5,8,12,13,11,9,9,12,16,9,8,14,181,12,20,6964006,12319,,2003-10-14
6806,Igor Jesus,21,108,140,11,193,6,10,12,12,11,8,12,10,7,5,11,13,7,11,11,12,13,11,10,11,10,13,10,7,12,7,11,12,13,13,13,11,13,13,13,12,13,180,10,20,10898055,23544,,2001-02-25
6807,Tymur Puzankov,19,108,140,32,123,2,3,2,1,10,4,11,5,4,4,12,9,5,11,6,9,10,8,10,11,12,11,3,6,11,9,12,13,9,11,10,18,9,12,11,10,8,195,4,20,13798412,1160,,2003-03-04
6808,Daniel Jebbison,18,108,140,6,314,7,9,13,13,11,9,10,11,6,5,10,10,6,12,12,12,11,11,8,12,9,11,13,7,12,8,10,11,15,14,13,10,13,14,13,11,10,190,8,20,15700641,754,,2003-08-13
6809,Aune Heggeb,20,108,136,5,782,3,6,10,13,10,6,15,11,3,6,8,7,8,11,15,12,16,15,13,9,13,17,10,6,14,14,11,12,10,10,14,14,15,11,14,14,11,185,20,7,1785874,1008,,2001-07-29
6810,Samuel Soares,20,108,140,12,23,4,3,3,2,10,8,6,2,1,2,11,1,1,11,11,13,12,10,8,10,9,15,11,6,8,11,12,12,12,12,12,13,16,12,12,13,11,190,6,20,21079999,2749,,2002-06-15
6811,Svetoslav Vutsov,20,108,137,87,783,3,3,9,2,10,5,8,1,3,2,11,3,3,9,11,12,14,10,11,10,10,14,5,11,7,11,13,11,12,13,11,15,16,11,11,13,13,192,6,20,1657999,600,,2002-07-09
6812,Armindo Sieb,19,108,140,10,388,4,8,13,12,12,11,11,11,3,6,12,12,6,13,12,10,11,10,9,11,8,12,14,3,12,6,9,9,13,12,11,10,13,15,11,11,12,180,13,20,5879999,6711,,2003-02-17
6813,Anthony Patterson,22,108,135,6,729,1,1,3,2,10,6,1,3,1,2,9,3,2,11,11,12,16,10,12,9,10,13,3,6,2,12,5,9,13,14,8,13,17,14,6,7,13,185,14,20,4370569,4640,,2000-05-10
6814,Kegan Johannes,21,108,140,96,594,4,6,7,5,11,1,12,2,6,11,10,7,13,10,5,11,10,10,9,6,15,12,5,11,9,14,10,10,12,14,10,11,13,15,13,9,20,180,11,20,314178,1438,,2001-03-31
6815,Festy Ebosele,19,108,140,78,79,6,9,10,6,10,7,9,4,14,7,10,6,8,10,13,10,12,8,6,8,8,13,9,7,8,6,9,10,16,10,9,10,9,18,11,14,10,180,8,20,19680000,4048,,2002-08-02
6816,Alberto Quintana,20,108,140,13,143,8,9,11,9,11,8,12,10,8,13,13,10,12,12,13,11,10,12,13,12,14,12,8,10,10,12,14,12,12,11,8,12,11,12,11,9,12,186,10,20,2943999,2335,,2001-10-05
6817,Marlon Gomes,18,108,140,11,477,9,12,13,10,14,11,10,11,7,10,14,12,10,14,11,10,12,11,9,12,12,12,11,12,10,9,12,10,12,12,11,9,11,12,10,10,10,176,10,20,6101111,1514,,2003-12-14
6818,Miguel Maga,19,108,141,12,273,8,10,11,10,11,7,8,11,11,8,11,7,14,12,14,13,8,8,7,11,11,13,12,7,12,8,12,13,15,14,13,6,11,15,13,5,10,175,11,20,2672000,1600,,2002-11-16
6819,Luke Cundle,20,108,140,6,28,12,12,11,11,14,9,6,12,3,9,13,5,8,13,8,12,10,13,10,12,12,16,11,7,12,13,13,11,13,13,14,8,10,11,13,8,9,170,8,20,27629231,11599,389,2002-04-26
6820,Laurenz Dehl,20,107,139,10,109,8,8,13,13,14,7,9,10,5,5,11,11,7,13,11,12,10,11,10,11,11,10,10,6,13,7,8,12,13,13,10,10,11,12,12,10,10,181,12,20,3775000,2500,954,2001-12-12
6821,Ben Bobzien,19,107,140,10,154,11,11,14,12,12,11,6,10,2,4,12,11,5,14,8,11,8,10,8,12,9,13,15,3,12,5,10,10,14,13,10,7,13,14,11,7,12,180,12,20,30560000,6711,,2003-04-29
6822,David Kalokoh,17,107,170,7,24,9,8,13,10,14,9,6,9,6,5,11,7,4,13,8,9,12,10,8,11,9,13,14,6,9,4,9,11,12,13,10,8,11,13,10,9,7,186,12,20,48600001,3999,,2005-04-23
6823,Formose Mendy,21,107,143,16,348,8,9,11,8,12,5,13,6,10,11,11,5,12,12,10,8,14,12,11,10,8,5,9,8,7,11,10,12,14,13,12,15,10,14,13,12,12,191,8,20,3134999,2846,,2001-01-02
6824,Karl Jakob Hein,20,107,140,109,12,5,1,2,3,9,8,1,2,2,2,8,3,3,7,10,11,13,9,11,8,10,13,6,7,3,13,12,10,12,13,9,14,16,10,10,11,11,194,8,20,30743609,2900,,2002-04-13
6825,Myron van Brederode,19,107,150,7,127,10,8,14,13,13,13,5,12,3,4,8,14,5,13,9,11,10,12,8,9,8,13,13,3,13,3,9,10,14,13,15,7,13,14,11,9,12,174,8,20,39850000,1373,,2003-07-06
6826,Fedde de Jong,19,107,140,7,127,4,5,8,9,11,10,8,12,4,7,12,6,7,12,9,12,10,13,12,12,13,14,9,13,13,10,14,14,12,12,12,11,12,13,12,10,13,185,10,20,37800000,2000,,2003-06-13
6827,Sem Westerveld,20,107,140,7,127,6,1,1,2,9,9,1,1,3,2,11,3,3,7,10,11,12,9,15,9,9,10,2,13,1,15,10,9,9,12,10,15,12,11,9,7,12,190,8,20,25440000,1373,,2002-07-18
6828,Isaac Tshibangu,19,107,140,67,784,6,8,11,11,11,9,11,8,9,8,10,6,4,12,12,11,11,10,9,10,9,14,13,5,12,11,10,12,14,13,12,12,14,15,10,12,14,180,8,20,1004325,4999,,2003-05-17
6829,Jordan James,18,107,140,58,396,7,10,10,9,11,8,11,10,7,9,14,5,8,13,12,11,13,11,12,13,14,12,9,8,11,11,13,14,11,10,12,10,11,12,12,10,12,178,12,20,23912856,2030,,2004-07-02
6830,Dilan Markanday,20,107,140,6,176,7,10,15,8,10,10,8,10,3,6,10,12,5,12,11,10,11,11,6,11,9,9,14,14,10,7,10,11,15,15,14,6,12,12,10,10,11,178,20,10,5094357,2900,,2001-08-20
6831,Jack Vale,21,107,135,58,176,7,8,11,13,12,7,10,12,7,7,12,12,7,12,11,10,11,11,10,12,11,12,9,8,13,8,11,14,13,12,12,12,12,12,13,12,10,186,9,20,4003107,1160,,2001-03-03
6832,Miguel Silveira,19,107,150,11,233,9,11,14,12,13,9,7,11,6,6,12,10,7,14,13,8,10,10,9,13,12,9,13,3,13,7,11,11,13,14,10,6,12,12,11,8,11,172,10,20,7574574,1311,,2003-03-26
6833,Werik Popo,20,107,135,11,233,10,8,10,12,11,10,13,10,5,7,10,8,7,11,10,12,11,12,9,8,12,12,11,11,12,5,11,10,11,10,13,14,12,11,12,16,11,190,12,20,984199,1311,,2001-10-17
6834,Suphanat Mueanta,19,107,143,125,604,3,8,13,14,13,5,8,7,4,5,10,12,7,13,9,13,11,13,13,12,13,15,14,3,14,5,12,11,12,13,7,8,13,12,12,10,13,175,13,20,990182,951,,2002-08-02
6835,Julian Romero,18,107,150,8,293,10,10,12,10,16,10,9,11,10,9,11,8,8,12,15,14,16,8,11,11,14,15,14,3,12,11,10,11,9,11,16,9,12,11,12,14,10,173,10,20,6267562,3081,,2003-09-28
6836,Alexander Sosa,20,107,136,8,606,9,6,12,13,15,9,12,9,5,5,10,8,7,13,9,11,10,9,5,9,10,11,13,14,13,10,9,11,13,13,13,11,8,13,15,8,20,189,20,8,2080055,226,,2002-05-20
6837,Jeronimo Pourtau,22,107,135,8,377,2,2,3,3,4,4,1,3,1,2,14,2,1,8,8,13,14,8,14,8,13,6,3,13,2,10,9,8,11,13,11,15,12,11,12,12,11,191,6,20,559226,1562,,2000-01-23
6838,Aidan Morris,20,107,136,36,136,5,8,11,7,12,7,6,8,9,12,12,8,13,13,13,10,13,9,11,11,12,14,8,11,11,11,12,14,12,10,13,12,13,12,15,14,9,178,11,20,3799153,3335,,2001-11-16
6839,Giovane,18,107,150,11,85,9,10,13,12,15,9,11,10,9,5,11,9,5,12,11,12,7,9,10,12,11,13,11,10,13,9,13,11,14,13,11,10,12,13,11,12,9,180,20,8,13381162,1427,,2003-11-24
6840,Alan Matturro,17,107,140,17,611,4,1,11,5,11,1,14,13,5,14,13,6,14,12,6,10,13,5,10,12,12,14,5,13,6,14,8,9,11,11,9,14,10,12,9,7,11,189,20,11,1512401,205,,2004-10-11
6841,Luka Gagnidze,19,107,140,41,160,12,10,12,10,13,12,6,11,3,6,13,6,10,14,15,13,7,8,12,13,10,3,16,12,11,12,10,13,13,13,10,8,12,11,11,7,14,175,12,20,17454238,2400,,2003-02-28
6842,Kostiantyn Vivcharenko,20,107,140,32,130,8,11,10,6,10,9,12,7,8,12,11,5,12,11,12,11,14,9,9,10,9,14,9,12,10,12,12,15,13,13,13,11,6,13,14,13,9,178,20,10,22630493,1429,,2002-06-10
6843,Tom Lacoux,20,107,138,2,261,5,6,11,8,10,7,10,9,6,13,11,8,13,13,13,15,15,12,13,9,10,14,6,12,10,15,14,15,11,13,12,11,12,11,14,8,12,182,7,20,3076000,3121,,2002-01-25
6844,Isak Maatta,20,107,135,5,677,8,11,12,9,11,7,9,10,8,11,12,7,11,11,10,12,10,12,13,10,11,12,11,7,12,11,13,13,12,10,11,12,13,12,12,10,13,188,20,11,4375998,2000,,2001-09-19
6845,Filip Stankovic,20,107,140,21,15,4,3,2,3,11,9,4,2,2,3,11,2,3,11,8,11,10,12,13,10,12,14,11,9,1,14,12,14,12,12,10,12,5,11,12,6,12,187,6,20,39400000,4590,955,2002-02-25
6846,Vyacheslav Litvinov,21,107,141,54,116,5,3,2,5,4,3,14,5,5,14,8,4,14,8,7,13,10,9,11,7,14,15,5,12,8,12,8,9,13,14,9,14,15,14,6,10,15,190,8,20,6870108,10337,,2001-04-01
6847,Nemanja Motika,19,107,140,21,180,6,10,14,12,11,6,4,12,3,3,12,10,4,14,6,11,8,11,9,13,10,13,14,3,13,4,11,11,14,13,11,8,14,13,11,11,14,179,16,20,4959999,5849,,2003-03-20
6848,Matheus Cadorini,19,107,140,11,150,7,8,10,12,12,9,13,9,8,7,10,13,7,11,12,13,13,12,11,9,12,14,10,7,13,8,12,12,12,11,11,13,13,11,11,13,13,192,10,20,15504415,2683,403,2002-09-01
6849,Kristers Tobers,21,107,135,132,625,8,7,7,8,9,8,13,10,9,12,11,9,13,8,8,13,13,13,13,9,13,14,7,7,6,13,14,13,10,9,11,13,12,9,11,14,11,189,11,20,983950,1268,,2000-12-13
6850,Sean McGurk,19,107,140,6,107,6,10,13,11,12,7,5,9,2,5,12,8,4,14,12,12,10,11,7,12,10,12,15,3,11,5,12,13,15,11,11,6,11,13,13,7,9,179,13,20,26919362,2320,,2003-03-15
6851,Daniil Khudyakov,18,107,150,54,305,3,2,1,2,9,5,11,1,1,3,11,3,1,10,14,12,13,13,9,10,11,3,1,8,2,9,12,12,12,10,14,16,13,12,7,16,14,193,12,20,17454238,19303,,2004-01-09
6852,Mark Mampassi,19,107,140,54,305,7,6,9,7,11,6,10,8,10,12,10,6,12,11,11,10,12,10,10,11,10,13,9,8,10,12,10,14,13,14,13,12,14,12,14,14,7,185,12,20,17454238,10337,,2003-03-12
6853,Lazar Mijovic,19,107,140,45,366,9,11,11,12,12,10,11,13,8,6,11,8,6,12,10,11,10,13,8,11,11,9,14,13,11,8,11,12,12,11,11,12,12,12,11,13,8,183,20,8,1875001,3000,,2003-03-12
6854,Thiago,21,107,136,11,219,6,7,9,12,12,7,14,11,7,6,11,11,7,12,12,13,14,10,12,7,12,10,11,6,14,5,12,14,13,11,11,14,14,11,13,14,13,188,8,20,1468799,7499,,2001-06-26
6855,Dario Sarmiento,19,107,160,8,1,10,11,11,10,12,10,10,9,10,8,12,8,9,13,10,14,8,11,7,14,8,4,13,10,16,9,11,11,13,13,8,7,7,14,11,6,8,167,20,10,73863537,17399,542,2003-03-29
6856,Josh Wilson-Esbrand,19,107,140,6,1,6,13,13,9,12,2,6,6,8,11,12,8,13,13,15,12,9,12,12,10,12,13,13,11,10,10,10,13,15,12,12,9,15,15,8,15,11,176,20,9,41942612,8119,,2002-12-26
6857,Vincent Muller,21,107,137,10,785,4,2,1,3,2,8,1,2,2,2,12,2,3,7,5,13,15,4,12,6,14,13,1,8,2,12,9,7,12,14,9,14,15,13,2,6,11,190,4,20,1325000,2500,,2000-08-23
6858,Dusan Stojinovic,21,107,137,15,779,8,8,8,7,10,9,12,6,10,12,11,5,12,10,12,11,11,12,12,10,12,1,5,14,10,13,10,10,11,13,11,12,13,11,12,13,13,187,10,20,459999,931,,2000-08-26
6859,Franco Tongya,20,107,140,19,754,7,10,13,10,12,8,8,9,6,6,11,9,7,13,12,10,8,10,11,11,10,16,14,7,12,7,10,13,13,13,14,9,16,13,12,11,13,175,13,20,3304478,2119,,2002-03-13
6860,Isaak Toure,19,107,140,2,45,1,6,9,7,10,5,14,7,7,12,12,7,12,11,13,12,10,11,10,10,13,12,5,5,7,11,11,11,10,7,14,17,14,12,9,17,11,204,20,8,28832203,3121,,2003-03-28
6861,Kwame Poku,20,107,135,37,506,11,12,14,10,13,9,6,12,2,6,9,8,8,12,5,8,8,11,8,10,8,16,14,4,11,5,10,11,14,12,14,7,11,14,12,8,9,179,20,11,7189168,2900,,2001-08-11
6862,Quinn Sullivan,18,107,150,36,270,11,11,12,10,12,11,9,13,9,11,12,7,10,11,8,13,9,11,10,12,13,8,14,4,12,11,13,14,13,12,11,9,16,12,16,9,10,181,8,20,7399214,2005,,2004-03-27
6863,Nathan Harriel,21,107,141,36,270,7,12,11,9,11,3,10,5,14,11,9,5,12,9,12,13,12,10,12,10,12,17,10,7,10,11,9,11,13,10,10,10,10,13,13,12,13,178,9,20,5172415,2083,,2001-04-23
6864,Berke Ozer,22,107,135,38,334,2,3,2,3,8,5,1,2,3,2,11,5,3,8,5,10,11,12,14,7,11,12,3,7,7,12,8,12,8,13,13,13,9,9,7,8,10,191,12,20,804999,1500,,2000-05-25
6865,Oscar Aranda,20,107,152,13,5,10,10,14,12,13,10,8,14,9,4,12,7,6,12,9,10,8,11,9,13,10,9,15,8,9,5,12,11,13,13,12,10,9,13,11,10,8,182,10,20,5743999,2205,,2002-04-29
6866,Alex Lowry,19,107,150,27,225,11,9,13,15,12,15,7,13,4,7,12,5,8,14,4,9,5,13,11,14,6,10,12,3,12,6,7,6,16,15,13,13,17,16,15,5,11,187,8,20,18338293,6960,,2003-06-23
6867,Thierry Lutonda,21,107,135,1,776,10,10,12,7,12,10,7,10,6,8,13,7,7,14,5,11,9,11,10,9,7,13,11,10,12,7,8,11,14,12,7,8,6,14,12,7,10,167,20,5,3139998,1437,,2000-10-27
6868,Daniel Samek,18,107,150,43,271,6,5,12,10,10,9,10,13,8,12,13,4,15,11,7,12,8,10,8,10,13,12,13,11,7,14,10,14,13,11,8,11,13,10,10,13,12,184,9,20,19500802,3671,,2004-02-19
6869,Rwan,21,107,140,11,204,5,8,12,14,10,5,14,10,9,8,11,11,6,13,11,14,11,13,13,11,10,8,12,1,12,7,13,13,14,14,10,13,9,13,11,7,12,187,5,20,7795778,1349,,2001-05-20
6870,Rami Al Hajj,20,107,140,40,511,10,12,12,12,11,10,11,13,8,5,13,5,5,15,12,13,8,9,10,10,11,12,14,10,15,7,9,11,13,14,12,12,13,13,13,10,10,180,8,20,22463999,3000,,2001-09-17
6871,Garcia,20,107,140,11,56,11,13,12,7,12,11,8,11,8,10,12,1,14,14,9,10,10,9,10,12,14,9,10,10,12,9,13,13,10,13,9,8,16,10,12,7,14,177,10,20,7552978,1452,,2002-01-04
6872,Bohdan Viunnyk,20,107,140,32,123,5,11,8,12,11,6,12,9,3,6,10,12,8,13,9,11,11,12,10,11,12,11,7,7,12,10,10,12,12,12,13,12,11,12,12,14,10,178,12,20,27587651,3127,532,2002-05-21
6873,Fisayo Dele-Bashiru,21,107,135,6,709,7,9,13,10,11,7,7,11,6,8,12,4,11,12,11,10,13,10,9,10,10,13,11,8,12,9,11,13,13,12,12,9,12,14,13,15,12,176,12,20,2417268,5220,,2001-02-06
6874,Ole Martin Kolskogen,21,107,135,5,782,2,8,8,7,9,4,12,5,8,13,12,4,13,9,14,12,12,9,8,10,12,16,9,8,9,14,12,12,14,11,12,13,13,14,13,12,13,187,6,20,1422644,1064,956,2001-01-20
6875,Cher Ndour,17,107,150,19,23,11,11,12,10,13,10,11,10,5,10,13,8,11,13,10,11,8,14,12,13,12,12,15,6,8,12,12,9,12,11,12,13,13,12,13,13,13,190,8,20,32920000,3749,,2004-07-27
6876,Adam Karabec,19,107,150,43,339,9,6,12,10,14,10,8,7,7,6,11,12,7,13,5,11,6,11,11,9,10,13,16,7,11,7,8,11,15,12,13,11,13,14,13,11,10,181,20,11,6744919,654,,2003-07-02
6877,Krystof Danek,19,107,140,43,339,9,9,11,11,15,9,9,12,9,8,12,2,11,15,7,9,10,7,10,12,9,7,14,11,8,10,10,13,15,12,13,12,14,14,8,12,10,182,20,9,6744919,2842,,2003-01-05
6878,Luke Fleurs,22,107,140,96,594,5,5,8,5,8,5,12,5,7,10,10,3,11,9,9,13,13,7,10,4,15,14,5,2,9,11,9,10,14,11,10,10,11,13,11,11,16,185,12,20,298382,3602,,2000-03-03
6879,Kang Hyun-Muk,21,107,135,14,272,7,3,14,8,12,9,10,9,6,10,10,8,10,12,11,13,11,11,13,11,11,10,9,11,13,9,12,17,12,11,13,9,13,11,12,12,8,173,12,20,539565,705,,2001-03-28
6880,Luca Philipp,21,107,137,10,63,5,3,1,3,6,7,1,2,2,1,12,5,3,6,11,9,14,9,11,8,14,5,3,12,1,9,9,8,12,13,9,14,17,12,6,7,13,192,11,20,3100000,3122,,2000-11-28
6881,Robert Popa,19,107,140,80,786,3,3,3,3,8,8,2,2,3,1,16,5,3,8,5,9,14,12,11,11,10,13,13,14,1,11,11,13,11,11,8,15,15,9,12,14,12,190,8,20,2275499,2655,,2003-03-05
6882,Andrea Ghion,22,107,139,19,53,10,9,12,5,13,10,9,12,5,11,14,9,12,14,12,13,10,10,13,13,12,11,9,11,12,12,13,13,12,11,11,10,9,12,10,11,12,176,7,20,1601999,3948,957,2000-02-23
6883,Ilyes Hamache,19,107,140,2,598,7,9,13,11,16,10,7,13,10,10,12,6,10,16,11,13,10,8,12,12,12,2,13,7,11,10,11,12,13,13,11,5,15,13,8,6,12,169,20,11,4155000,2699,,2003-02-11
6884,Camilo Mena,19,107,140,18,768,9,12,14,12,10,7,10,9,8,7,10,11,8,13,10,10,12,10,10,10,10,9,9,6,13,7,12,12,13,12,11,9,12,14,11,10,9,175,10,20,458998,630,,2002-10-01
6885,Enis Fazlagic,22,107,138,61,787,10,10,11,7,9,10,10,11,4,16,14,6,12,9,12,15,10,12,9,14,10,17,5,11,10,11,11,13,13,10,11,14,13,11,9,13,12,186,11,20,846374,2500,298,2000-03-27
6886,Marko Lazetic,18,106,150,21,11,8,8,12,11,13,8,12,10,5,7,9,11,7,13,11,11,10,11,9,8,10,9,13,7,13,12,7,12,11,11,11,14,12,13,12,13,12,192,11,20,36400001,6153,,2004-01-22
6887,Youri Regeer,18,106,140,7,24,10,9,6,13,12,13,11,11,5,10,13,11,12,12,12,9,11,12,11,12,12,15,7,13,11,10,14,12,10,10,12,11,14,10,12,10,11,177,10,20,33400000,7600,,2003-08-18
6888,Tyreece John-Jules,21,106,135,6,12,7,8,11,12,13,8,9,9,3,3,11,11,6,14,8,10,8,12,8,11,11,11,14,8,12,6,12,8,14,13,9,12,13,14,11,7,8,186,13,20,341886,5800,728,2001-02-14
6889,Salah Oulad M'Hand,18,106,140,7,12,11,10,12,9,13,10,8,11,8,5,13,6,7,13,8,11,8,12,8,13,9,12,13,6,12,6,12,12,13,13,10,10,12,13,11,8,17,183,12,20,30569622,3480,384,2003-08-20
6890,Lautaro Ovando,19,106,140,8,250,6,4,13,13,12,6,13,13,8,5,11,12,6,13,12,12,9,9,5,10,14,10,10,4,14,9,8,6,13,12,12,12,11,13,13,13,13,172,9,20,4676369,960,,2003-02-10
6891,Benie Traore,19,106,140,33,397,9,10,13,10,13,8,7,11,6,5,11,11,8,13,9,9,11,11,10,11,11,13,13,7,12,8,8,10,14,14,12,8,12,13,12,10,11,172,8,20,1027694,1583,,2002-11-30
6892,Gustavo Puerta,19,106,140,18,788,9,10,11,10,12,10,10,11,1,12,12,9,11,12,15,12,9,11,11,12,11,10,12,8,12,10,11,12,12,12,12,7,12,12,13,9,12,173,8,20,743042,3561,,2003-07-23
6893,Evan Ferguson,17,106,150,78,37,10,7,6,14,10,7,12,11,8,7,11,4,6,9,11,10,13,10,9,11,11,6,7,8,9,6,11,14,15,7,13,12,6,13,14,13,18,183,14,20,49180496,6960,,2004-10-19
6894,Stefan Bajic,20,106,140,2,439,3,2,1,3,10,7,2,3,2,2,9,4,3,10,8,11,14,12,13,10,10,11,3,10,3,10,11,12,12,14,14,12,14,12,10,12,11,187,8,20,11587574,5800,,2001-12-23
6895,Frederik Alves Ibsen,22,106,138,23,113,6,8,9,6,9,6,12,6,11,12,11,9,12,10,12,12,12,9,11,11,11,18,7,10,7,11,12,11,12,10,12,15,12,13,12,12,8,195,12,20,1231448,10082,,1999-11-08
6896,Santiago Munoz,19,106,150,42,134,9,8,11,13,12,9,10,13,3,6,13,4,2,13,9,15,10,11,10,11,12,14,11,14,12,9,9,10,12,14,13,11,15,12,14,8,11,177,9,20,7348257,3128,40,2002-08-14
6897,Xavier Simons,19,106,140,6,9,8,7,6,7,11,11,8,12,8,9,12,4,14,10,13,10,13,10,11,9,12,12,5,14,8,10,16,15,12,8,13,12,15,13,15,13,12,182,12,20,27977207,5800,384,2003-02-20
6898,Pedro Milans,20,106,140,17,442,7,12,11,7,12,9,8,9,12,9,11,9,11,13,10,9,10,9,10,10,10,15,11,13,14,11,12,12,15,13,9,7,11,12,9,9,14,172,11,20,1482153,684,,2002-03-24
6899,Tomas Lecanda,20,106,138,8,147,11,11,6,9,12,7,14,11,9,13,12,6,15,13,13,11,12,11,10,6,10,16,6,10,11,9,11,12,13,12,12,13,12,14,14,14,13,181,11,20,4476353,981,605,2002-01-29
6900,Juan Cruz Cerrudo,18,106,135,8,353,9,14,12,14,14,8,9,9,8,7,14,4,7,14,12,7,4,9,7,9,8,15,13,8,10,8,9,10,14,14,6,4,7,14,11,2,19,168,9,20,3430757,564,,2004-01-20
6901,Luis Sequeira,19,106,140,8,354,8,11,14,10,14,8,8,8,8,8,14,7,9,14,15,12,9,11,7,13,14,15,15,1,14,7,9,10,14,14,9,6,15,14,6,7,17,172,11,20,7944692,1994,,2003-01-08
6902,Jesus Castillo,21,106,138,55,446,10,13,9,7,13,8,13,9,9,13,14,11,13,13,13,12,12,10,9,12,12,9,8,8,9,13,13,13,12,10,11,13,10,13,12,12,13,185,6,20,375679,1529,,2001-06-11
6903,Manu Silva,21,106,145,12,789,5,6,11,5,12,5,12,5,3,13,11,5,13,10,15,12,13,13,12,14,12,17,10,6,12,12,13,12,11,13,11,13,13,13,10,11,12,189,8,20,639000,1249,,2001-06-12
6904,Edoardo Vergani,21,106,136,19,790,8,8,10,13,12,4,12,8,5,5,7,9,5,12,9,12,13,12,12,8,11,12,9,8,13,8,13,13,12,13,13,12,12,13,13,12,11,186,9,20,182331,3436,,2001-02-06
6905,Alessandro Plizzari,22,106,147,19,790,2,2,3,1,7,1,7,1,6,2,7,1,1,7,10,13,10,13,8,7,9,15,3,9,5,12,10,11,11,15,7,15,12,13,13,12,10,191,5,20,330000,10087,,2000-03-12
6906,Juan Berrocal,23,106,144,13,358,7,7,7,8,10,11,11,9,8,12,11,7,12,10,10,11,12,9,11,9,10,12,7,7,7,12,15,12,11,11,8,14,13,12,15,15,9,187,12,20,780991,2022,,1999-02-05
6907,Antonio Foti,18,106,140,104,60,11,11,12,12,13,11,8,12,3,8,13,13,9,14,12,11,9,12,9,13,9,14,14,10,13,8,12,10,12,11,11,9,14,12,11,9,13,180,12,20,30359999,6711,456,2003-11-03
6908,Frederik Winther,21,106,140,23,148,6,6,8,5,12,6,12,5,9,12,12,8,12,11,11,12,13,14,11,13,13,12,5,11,10,14,15,10,8,9,11,13,12,10,11,13,12,186,20,10,26400001,2777,,2001-01-04
6909,Bright Arrey-Mbi,19,106,140,10,7,3,7,11,6,11,4,12,9,6,12,12,7,12,11,15,11,15,12,10,9,9,13,10,6,8,12,12,12,13,10,13,14,13,15,10,16,11,187,20,8,30359999,6711,456,2003-03-26
6910,Vasco Sousa,19,106,160,12,20,8,11,14,11,14,6,4,9,5,8,15,10,7,14,9,12,12,13,11,15,13,3,16,7,12,7,11,11,12,12,13,6,13,12,13,8,10,164,6,20,26220001,3249,,2003-04-03
6911,Kirill Schetinin,20,106,140,54,296,12,12,13,12,13,10,8,14,8,9,12,8,11,12,9,10,5,12,10,12,11,14,10,10,10,10,12,12,12,13,11,8,10,13,12,6,13,178,8,20,12664315,9725,,2002-01-17
6912,Mohamed Taabouni,20,106,140,7,139,11,11,14,11,13,12,4,11,3,5,13,12,5,14,10,12,11,12,8,14,10,14,15,5,11,6,8,9,13,15,12,6,12,12,11,6,9,178,10,20,48750001,1178,,2002-03-29
6913,Valdemar Lund Jensen,19,106,140,23,182,3,4,8,6,11,4,13,5,3,12,13,2,13,12,13,11,16,12,11,12,12,13,6,11,6,11,13,13,10,10,12,16,13,12,13,12,9,191,20,8,9098744,1008,,2003-05-28
6914,Roony Bardghji,16,106,160,40,182,6,10,14,13,14,11,5,13,5,3,12,9,3,15,11,13,13,11,9,13,11,16,15,7,13,6,12,13,13,14,13,5,15,12,7,8,7,168,20,13,9098744,5108,,2005-11-15
6915,Bryan Okoh,19,106,140,34,149,6,7,8,4,9,5,12,6,6,11,10,6,11,10,6,12,12,12,10,9,10,15,7,7,7,13,12,13,14,12,10,14,14,14,13,12,10,188,20,12,14765000,4988,,2003-05-16
6916,Pedro Ganchas,22,106,140,12,535,9,10,9,8,12,5,13,10,5,13,11,4,12,12,12,11,10,13,12,11,12,14,4,12,8,11,13,11,11,11,12,15,13,12,12,12,13,190,20,5,751999,1849,,2000-05-31
6917,Onurhan Babuscu,18,106,150,20,299,5,9,13,7,10,7,7,8,10,6,10,5,8,14,6,11,11,11,10,11,9,14,15,5,14,7,12,13,14,13,10,7,11,14,12,11,10,176,12,20,6075230,4147,,2003-09-05
6918,Anton Eriksson,22,106,135,40,577,7,12,11,6,12,9,10,8,7,12,12,8,10,12,7,13,12,13,12,12,12,14,8,11,10,13,12,11,11,8,12,14,12,12,13,12,13,187,8,20,1000856,1024,,2000-03-05
6919,Thauan Lara,18,106,140,11,150,13,12,12,8,12,14,7,12,8,9,12,13,10,12,13,10,11,13,11,12,11,13,9,8,12,9,12,11,13,13,11,7,13,13,13,10,13,176,20,8,6768723,1301,,2004-01-22
6920,Stuart McKinstry,19,106,140,27,107,6,11,13,9,12,6,6,8,3,4,10,7,5,13,9,11,9,9,7,9,8,12,14,7,12,6,12,11,14,13,12,8,12,14,12,7,9,179,15,20,26919362,2900,913,2002-09-18
6921,Alan Virginius,19,106,150,2,90,7,11,13,11,12,7,7,10,6,5,12,8,5,14,10,11,10,11,12,12,12,12,13,6,12,6,11,11,14,13,6,7,13,14,12,6,12,175,8,20,35515547,2661,,2003-01-03
